"session_id","Session Start","Session Finish","Session Duration (sec)","User","Country","City","Geo point"
5230,2024-05-15 18:07:10.000,2024-05-15 20:57:05.000,10195.000000,user163,Brazil,Salvador,"[-12.97,-38.48]"
5231,2024-06-17 14:24:51.000,2024-06-17 19:12:01.000,17230.000000,user461,"Korea, South",Seoul,"[37.5663,126.9997]"
5232,2024-06-22 23:20:00.000,2024-06-23 05:27:51.000,22071.000000,user121,United Kingdom,Sheffield,"[53.3667,-1.5]"
5233,2024-06-06 04:31:53.000,2024-06-06 10:28:45.000,21412.000000,user61,Japan,Iwaki,"[37.0553,140.89]"
5234,2024-06-16 13:10:59.000,2024-06-16 17:48:24.000,16645.000000,user475,United States,San Diego,"[32.8312,-117.1225]"
5235,2024-05-14 09:51:35.000,2024-05-14 16:07:13.000,22538.000000,user468,Romania,Craiova,"[44.3263,23.8259]"
5236,2024-06-14 00:00:18.000,2024-06-14 03:44:05.000,13427.000000,user148,Brazil,Goiânia,"[-16.72,-49.3]"
5237,2024-06-02 21:14:38.000,2024-06-02 22:23:54.000,4156.000000,user122,Venezuela,Maturín,"[9.75,-63.17]"
5238,2024-04-25 20:28:45.000,2024-04-25 23:20:34.000,10309.000000,user380,Italy,Palermo,"[38.125,13.35]"
5239,2024-05-12 04:25:22.000,2024-05-12 06:47:48.000,8546.000000,user293,Japan,Nagano,"[36.65,138.17]"
5240,2024-05-07 16:33:41.000,2024-05-07 17:34:20.000,3639.000000,user132,United States,Lancaster,"[34.6934,-118.1753]"
5241,2024-06-11 16:23:49.000,2024-06-11 18:52:04.000,8895.000000,user244,Russia,Orël,"[52.97,36.07]"
5242,2024-06-09 22:02:27.000,2024-06-10 06:44:56.000,31349.000000,user301,Canada,Ottawa,"[45.4167,-75.7]"
5243,2024-06-10 15:25:43.000,2024-06-10 17:15:34.000,6591.000000,user135,Indonesia,Surakarta,"[-7.565,110.825]"
5244,2024-05-07 16:53:53.000,2024-05-07 21:43:05.000,17352.000000,user404,Brazil,Porto Velho,"[-8.75,-63.9]"
5245,2024-04-28 03:01:37.000,2024-04-28 10:59:14.000,28657.000000,user267,"Korea, South",Jeju,"[33.5101,126.5219]"
5246,2024-05-02 20:21:58.000,2024-05-03 00:04:08.000,13330.000000,user299,United States,Salt Lake City,"[40.7774,-111.93]"
5247,2024-05-07 07:22:09.000,2024-05-07 16:15:13.000,31984.000000,user160,Russia,Tambov,"[52.73,41.43]"
5248,2024-05-10 00:10:42.000,2024-05-10 00:15:04.000,262.000000,user271,United States,Jacksonville,"[30.3322,-81.6749]"
5249,2024-04-28 00:20:36.000,2024-04-28 02:04:21.000,6225.000000,user382,Poland,Lublin,"[51.2504,22.5727]"
5250,2024-06-26 22:26:49.000,2024-06-26 23:43:18.000,4589.000000,user317,United Kingdom,Bournemouth,"[50.73,-1.9]"
5251,2024-06-06 11:48:58.000,2024-06-06 18:23:43.000,23685.000000,user365,Italy,Naples,"[40.84,14.245]"
5252,2024-04-25 00:09:11.000,2024-04-25 08:26:35.000,29844.000000,user197,Poland,Szczecin,"[53.4204,14.53]"
5253,2024-05-15 10:29:01.000,2024-05-15 13:43:38.000,11677.000000,user404,Brazil,Porto Velho,"[-8.75,-63.9]"
5254,2024-06-02 23:32:45.000,2024-06-03 01:11:30.000,5925.000000,user479,Russia,Orël,"[52.97,36.07]"
5255,2024-06-26 20:19:32.000,2024-06-27 03:07:00.000,24448.000000,user263,United States,Boise,"[43.6007,-116.2312]"
5256,2024-06-17 18:25:17.000,2024-06-17 23:27:04.000,18107.000000,user285,Japan,Kyōto,"[35.03,135.75]"
5257,2024-06-30 01:19:42.000,2024-06-30 03:56:19.000,9397.000000,user412,United Arab Emirates,Dubai,"[25.23,55.28]"
5258,2024-06-21 13:08:32.000,2024-06-21 16:25:39.000,11827.000000,user268,United States,Louisville,"[38.1663,-85.6485]"
5259,2024-06-15 08:03:02.000,2024-06-15 14:57:24.000,24862.000000,user464,Canada,Québec,"[46.84,-71.2456]"
5260,2024-06-19 09:29:30.000,2024-06-19 18:07:45.000,31095.000000,user355,United States,Des Moines,"[41.5725,-93.6105]"
5261,2024-06-20 04:35:26.000,2024-06-20 07:23:19.000,10073.000000,user308,France,Strasbourg,"[48.58,7.75]"
5262,2024-05-03 21:17:26.000,2024-05-04 00:25:48.000,11302.000000,user194,Brazil,Pelotas,"[-31.75,-52.33]"
5263,2024-06-20 03:29:18.000,2024-06-20 11:11:14.000,27716.000000,user198,Brazil,Natal,"[-5.78,-35.24]"
5264,2024-05-03 17:27:25.000,2024-05-03 18:45:22.000,4677.000000,user376,United States,New Haven,"[41.3112,-72.9246]"
5265,2024-06-12 10:51:18.000,2024-06-12 18:02:47.000,25889.000000,user247,Mexico,Reynosa,"[26.08,-98.3]"
5266,2024-06-24 04:33:15.000,2024-06-24 13:05:58.000,30763.000000,user115,United States,Port St. Lucie,"[27.2796,-80.3884]"
5267,2024-06-08 20:00:32.000,2024-06-09 01:42:37.000,20525.000000,user401,Germany,Berlin,"[52.5218,13.4015]"
5268,2024-06-24 03:09:05.000,2024-06-24 07:14:02.000,14697.000000,user472,Netherlands,Rotterdam,"[51.92,4.48]"
5269,2024-05-17 14:54:43.000,2024-05-17 17:09:08.000,8065.000000,user409,United States,Fort Worth,"[32.7812,-97.3472]"
5270,2024-05-21 16:08:22.000,2024-05-21 19:39:44.000,12682.000000,user410,Poland,Bydgoszcz,"[53.1204,18.01]"
5271,2024-06-15 19:45:46.000,2024-06-16 03:43:35.000,28669.000000,user147,Indonesia,Bengkulu,"[-3.8,102.27]"
5272,2024-05-15 05:42:24.000,2024-05-15 12:31:50.000,24566.000000,user293,Japan,Nagano,"[36.65,138.17]"
5273,2024-05-30 21:40:23.000,2024-05-30 22:37:56.000,3453.000000,user32,Ukraine,Kharkiv,"[50,36.25]"
5274,2024-06-27 09:27:13.000,2024-06-27 10:35:36.000,4103.000000,user107,Vietnam,Huế,"[16.47,107.58]"
5275,2024-04-27 07:15:10.000,2024-04-27 07:27:54.000,764.000000,user64,Australia,Cranbourne,"[-38.0996,145.2834]"
5276,2024-06-12 15:00:59.000,2024-06-12 20:19:20.000,19101.000000,user251,United States,San Jose,"[37.3021,-121.8489]"
5277,2024-05-11 15:11:19.000,2024-05-11 23:54:32.000,31393.000000,user486,France,Marseille,"[43.29,5.375]"
5278,2024-06-15 09:56:05.000,2024-06-15 18:47:26.000,31881.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
5279,2024-06-22 05:38:36.000,2024-06-22 10:33:58.000,17722.000000,user16,Russia,Tol’yatti,"[53.4804,49.53]"
5280,2024-05-31 14:49:01.000,2024-05-31 18:32:16.000,13395.000000,user124,Russia,Orenburg,"[51.78,55.11]"
5281,2024-06-06 08:47:26.000,2024-06-06 14:00:08.000,18762.000000,user118,United States,Louisville,"[38.1663,-85.6485]"
5282,2024-05-23 03:03:23.000,2024-05-23 06:35:05.000,12702.000000,user232,Poland,Katowice,"[50.2604,19.02]"
5283,2024-06-13 22:42:37.000,2024-06-14 04:20:06.000,20249.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
5284,2024-05-17 09:31:05.000,2024-05-17 15:55:56.000,23091.000000,user241,United Kingdom,Coventry,"[52.4204,-1.5]"
5285,2024-06-26 21:22:03.000,2024-06-27 04:59:19.000,27436.000000,user484,United States,Miami,"[25.7839,-80.2102]"
5286,2024-04-28 09:40:23.000,2024-04-28 16:51:06.000,25843.000000,user152,United States,Madison,"[43.0827,-89.3923]"
5287,2024-06-10 18:40:19.000,2024-06-10 23:39:38.000,17959.000000,user65,Italy,Verona,"[45.4404,10.99]"
5288,2024-06-10 17:49:26.000,2024-06-10 21:30:45.000,13279.000000,user222,Switzerland,Zürich,"[47.38,8.55]"
5289,2024-06-08 09:24:40.000,2024-06-08 10:11:08.000,2788.000000,user479,Russia,Orël,"[52.97,36.07]"
5291,2024-04-28 17:24:47.000,2024-04-28 20:59:13.000,12866.000000,user466,Japan,Ōsaka,"[34.75,135.4601]"
5292,2024-06-24 06:19:30.000,2024-06-24 13:08:48.000,24558.000000,user432,"Korea, South",Yeosu,"[34.7368,127.7458]"
5293,2024-06-27 22:21:12.000,2024-06-28 01:56:32.000,12920.000000,user94,Japan,Nagoya,"[35.155,136.915]"
5294,2024-06-19 23:59:37.000,2024-06-20 02:25:37.000,8760.000000,user294,Germany,Hamburg,"[53.55,10]"
5295,2024-06-25 07:06:38.000,2024-06-25 15:56:07.000,31769.000000,user294,Germany,Hamburg,"[53.55,10]"
5296,2024-06-12 04:41:16.000,2024-06-12 06:30:40.000,6564.000000,user297,Japan,Kyōto,"[35.03,135.75]"
5297,2024-05-06 19:24:28.000,2024-05-06 22:24:42.000,10814.000000,user25,Turkey,Batman,"[37.8904,41.14]"
5298,2024-05-11 13:13:35.000,2024-05-11 14:37:56.000,5061.000000,user82,France,Lyon,"[45.77,4.83]"
5299,2024-06-23 01:11:55.000,2024-06-23 08:10:25.000,25110.000000,user11,United States,Murrieta,"[33.572,-117.1909]"
5300,2024-05-04 19:38:57.000,2024-05-04 22:03:00.000,8643.000000,user212,"Korea, South",Ulsan,"[35.5467,129.317]"
5301,2024-05-13 00:42:48.000,2024-05-13 01:45:04.000,3736.000000,user351,United Kingdom,London,"[51.5,-0.1167]"
5302,2024-05-13 06:42:15.000,2024-05-13 12:50:55.000,22120.000000,user143,United Kingdom,Glasgow,"[55.8744,-4.2507]"
5303,2024-06-24 07:19:48.000,2024-06-24 11:27:10.000,14842.000000,user308,France,Strasbourg,"[48.58,7.75]"
5304,2024-05-11 12:33:00.000,2024-05-11 20:58:59.000,30359.000000,user139,United States,Greenville,"[34.8362,-82.3649]"
5305,2024-06-17 06:34:27.000,2024-06-17 15:17:27.000,31380.000000,user175,United States,Baton Rouge,"[30.4419,-91.131]"
5306,2024-06-22 09:31:17.000,2024-06-22 17:42:00.000,29443.000000,user434,Germany,Wiesbaden,"[50.0804,8.25]"
5307,2024-05-04 01:45:34.000,2024-05-04 06:23:31.000,16677.000000,user110,Egypt,Qinā,"[26.1505,32.72]"
5308,2024-06-19 14:21:11.000,2024-06-19 19:30:19.000,18548.000000,user4,"Korea, South",Busan,"[35.0951,129.01]"
5309,2024-06-19 03:09:46.000,2024-06-19 03:41:13.000,1887.000000,user250,United States,Bronx,"[40.8501,-73.8662]"
5310,2024-05-12 06:22:12.000,2024-05-12 11:02:28.000,16816.000000,user436,Mexico,Hermosillo,"[29.0989,-110.9541]"
5311,2024-06-09 00:35:55.000,2024-06-09 03:20:33.000,9878.000000,user483,Russia,Nal’chik,"[43.4981,43.6179]"
5312,2024-06-29 22:27:48.000,2024-06-30 01:12:40.000,9892.000000,user434,Germany,Wiesbaden,"[50.0804,8.25]"
5313,2024-06-07 20:23:56.000,2024-06-07 21:53:52.000,5396.000000,user478,Turkey,Gaziantep,"[37.075,37.385]"
5314,2024-06-09 04:14:41.000,2024-06-09 06:44:02.000,8961.000000,user494,United States,Mobile,"[30.6782,-88.1163]"
5315,2024-05-05 19:53:40.000,2024-05-06 00:52:10.000,17910.000000,user202,Belgium,Liège,"[50.63,5.58]"
5316,2024-06-15 05:05:35.000,2024-06-15 09:45:21.000,16786.000000,user53,Venezuela,Cabimas,"[10.43,-71.45]"
5317,2024-06-29 21:52:37.000,2024-06-30 04:55:12.000,25355.000000,user399,Russia,Yaroslavl’,"[57.62,39.87]"
5318,2024-06-08 07:34:36.000,2024-06-08 12:12:56.000,16700.000000,user97,United States,Dayton,"[39.7797,-84.1998]"
5319,2024-05-05 08:49:03.000,2024-05-05 16:21:41.000,27158.000000,user173,United States,Seattle,"[47.6211,-122.3244]"
5320,2024-05-11 13:40:23.000,2024-05-11 19:54:49.000,22466.000000,user345,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
5321,2024-06-10 15:09:08.000,2024-06-10 23:13:10.000,29042.000000,user12,Egypt,Giza,"[30.01,31.19]"
5322,2024-05-10 16:33:22.000,2024-05-11 01:09:27.000,30965.000000,user299,United States,Salt Lake City,"[40.7774,-111.93]"
5323,2024-05-25 15:48:09.000,2024-05-25 19:25:34.000,13045.000000,user326,Mexico,Mexicali,"[32.65,-115.48]"
5324,2024-05-19 05:29:25.000,2024-05-19 10:32:40.000,18195.000000,user404,Brazil,Porto Velho,"[-8.75,-63.9]"
5325,2024-05-03 03:35:44.000,2024-05-03 08:40:01.000,18257.000000,user348,Brazil,Florianópolis,"[-27.58,-48.52]"
5326,2024-06-22 17:39:01.000,2024-06-22 22:19:59.000,16858.000000,user220,Argentina,Santa Fe,"[-31.6239,-60.69]"
5327,2024-06-25 08:18:21.000,2024-06-25 14:36:03.000,22662.000000,user355,United States,Des Moines,"[41.5725,-93.6105]"
5328,2024-06-01 03:13:03.000,2024-06-01 04:40:57.000,5274.000000,user68,Argentina,San Miguel de Tucumán,"[-26.816,-65.2166]"
5329,2024-05-18 20:18:08.000,2024-05-18 23:33:00.000,11692.000000,user176,"Korea, South",Bucheon,"[37.4989,126.7831]"
5330,2024-06-15 17:12:53.000,2024-06-15 19:35:59.000,8586.000000,user368,United States,Santa Rosa,"[38.4458,-122.7067]"
5331,2024-03-02 05:53:39.000,2024-03-02 07:49:40.000,6961.000000,user32,Ukraine,Kharkiv,"[50,36.25]"
5332,2024-05-09 22:11:14.000,2024-05-10 05:02:51.000,24697.000000,user474,Argentina,Córdoba,"[-31.4,-64.1823]"
5333,2024-05-05 14:08:20.000,2024-05-05 20:43:53.000,23733.000000,user94,Japan,Nagoya,"[35.155,136.915]"
5334,2024-06-09 07:06:33.000,2024-06-09 08:59:19.000,6766.000000,user21,Turkey,Kahramanmaraş,"[37.61,36.945]"
5335,2024-06-20 04:51:15.000,2024-06-20 11:53:23.000,25328.000000,user142,Japan,Wakayama,"[34.2231,135.1677]"
5336,2024-04-23 16:40:50.000,2024-04-24 00:14:35.000,27225.000000,user78,United States,Columbus,"[39.986,-82.9851]"
5337,2024-06-15 12:20:21.000,2024-06-15 15:15:21.000,10500.000000,user125,Argentina,San Luis,"[-33.3,-66.35]"
5338,2024-04-10 01:14:27.000,2024-04-10 04:50:54.000,12987.000000,user243,Nigeria,Enugu,"[6.45,7.5]"
5339,2024-06-01 21:03:23.000,2024-06-02 02:38:21.000,20098.000000,user300,United States,Albany,"[42.6664,-73.7987]"
5340,2024-05-13 15:48:18.000,2024-05-13 17:20:00.000,5502.000000,user373,Russia,Kursk,"[51.74,36.19]"
5341,2024-05-10 06:50:40.000,2024-05-10 07:34:02.000,2602.000000,user69,Russia,Samara,"[53.195,50.1513]"
5342,2024-06-24 01:46:14.000,2024-06-24 03:09:03.000,4969.000000,user164,United States,Allentown,"[40.5961,-75.4755]"
5343,2024-06-23 05:35:13.000,2024-06-23 11:16:35.000,20482.000000,user464,Canada,Québec,"[46.84,-71.2456]"
5345,2024-06-18 09:40:42.000,2024-06-18 13:48:56.000,14894.000000,user337,Russia,Krasnodar,"[45.02,39]"
5346,2024-05-01 21:35:07.000,2024-05-02 01:18:16.000,13389.000000,user154,Indonesia,Ambon,"[-3.7167,128.2]"
5347,2024-05-14 16:35:19.000,2024-05-14 23:15:48.000,24029.000000,user83,Uruguay,Montevideo,"[-34.858,-56.1711]"
5348,2024-06-22 13:07:40.000,2024-06-22 13:53:32.000,2752.000000,user419,Turkey,Trabzon,"[40.98,39.72]"
5349,2024-06-16 20:30:12.000,2024-06-17 01:15:02.000,17090.000000,user66,Japan,Kagoshima,"[31.586,130.5611]"
5350,2024-05-09 02:39:00.000,2024-05-09 05:07:59.000,8939.000000,user91,Venezuela,Maiquetía,"[10.6004,-66.97]"
5351,2024-06-28 10:31:17.000,2024-06-28 14:33:14.000,14517.000000,user414,Belgium,Antwerp,"[51.2204,4.415]"
5352,2024-05-29 18:14:19.000,2024-05-30 02:11:46.000,28647.000000,user28,United States,Lexington,"[38.0423,-84.4587]"
5353,2024-06-26 02:17:10.000,2024-06-26 05:08:43.000,10293.000000,user362,Ukraine,Mariupol’,"[47.0962,37.5562]"
5354,2024-05-09 18:13:12.000,2024-05-10 00:37:27.000,23055.000000,user0,Nigeria,Uyo,"[5.008,7.85]"
5355,2024-06-25 22:00:44.000,2024-06-26 00:53:09.000,10345.000000,user36,Ukraine,Kryvyy Rih,"[47.9283,33.345]"
5356,2024-06-22 22:57:32.000,2024-06-23 02:39:43.000,13331.000000,user179,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
5357,2024-06-24 12:17:35.000,2024-06-24 13:33:53.000,4578.000000,user307,Argentina,Corrientes,"[-27.49,-58.81]"
5358,2024-05-01 11:52:20.000,2024-05-01 16:30:07.000,16667.000000,user380,Italy,Palermo,"[38.125,13.35]"
5359,2024-06-12 18:13:21.000,2024-06-12 21:55:48.000,13347.000000,user393,Russia,Tver’,"[56.86,35.89]"
5360,2024-06-22 06:19:29.000,2024-06-22 13:47:24.000,26875.000000,user498,United States,Riverside,"[33.9381,-117.3948]"
5361,2024-06-24 21:20:22.000,2024-06-25 03:43:36.000,22994.000000,user310,Brazil,Vila Velha,"[-20.3676,-40.318]"
5362,2024-06-10 14:01:51.000,2024-06-10 18:12:39.000,15048.000000,user384,Spain,Santa Cruz de Tenerife,"[28.47,-16.25]"
5363,2024-05-18 14:43:05.000,2024-05-18 18:40:27.000,14242.000000,user82,France,Lyon,"[45.77,4.83]"
5364,2024-06-23 21:53:00.000,2024-06-24 00:37:18.000,9858.000000,user4,"Korea, South",Busan,"[35.0951,129.01]"
5365,2024-05-28 12:08:29.000,2024-05-28 15:28:33.000,12004.000000,user413,Japan,Hamamatsu,"[34.7181,137.7327]"
5366,2024-05-14 13:07:47.000,2024-05-14 18:27:59.000,19212.000000,user117,Turkey,İzmir,"[38.4361,27.1518]"
5367,2024-05-17 14:25:51.000,2024-05-17 17:15:40.000,10189.000000,user24,Brazil,Brasília,"[-15.7833,-47.9161]"
5368,2024-05-03 08:27:17.000,2024-05-03 12:57:28.000,16211.000000,user98,Turkey,Samsun,"[41.28,36.3437]"
5369,2024-05-01 06:18:23.000,2024-05-01 06:28:31.000,608.000000,user290,United States,Lancaster,"[40.042,-76.3012]"
5370,2024-06-05 03:27:34.000,2024-06-05 11:49:21.000,30107.000000,user405,Mexico,Tuxtla,"[16.75,-93.15]"
5371,2024-06-20 06:58:37.000,2024-06-20 15:00:06.000,28889.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
5372,2024-06-25 13:11:37.000,2024-06-25 21:35:18.000,30221.000000,user242,Ukraine,Odesa,"[46.49,30.71]"
5373,2024-06-26 15:23:31.000,2024-06-26 21:04:41.000,20470.000000,user498,United States,Riverside,"[33.9381,-117.3948]"
5374,2024-06-18 07:15:26.000,2024-06-18 15:20:01.000,29075.000000,user227,Indonesia,Denpasar,"[-8.65,115.22]"
5375,2024-05-17 07:07:39.000,2024-05-17 14:11:20.000,25421.000000,user302,Japan,Miyazaki,"[31.9182,131.4184]"
5376,2024-05-13 04:24:49.000,2024-05-13 10:41:31.000,22602.000000,user371,United States,Tucson,"[32.1545,-110.8782]"
5377,2024-05-11 07:20:58.000,2024-05-11 12:55:53.000,20095.000000,user9,Brazil,Sorocaba,"[-23.49,-47.47]"
5378,2024-05-03 17:32:17.000,2024-05-03 19:20:34.000,6497.000000,user205,Mexico,Hermosillo,"[29.0989,-110.9541]"
5379,2024-05-08 23:43:24.000,2024-05-09 07:54:55.000,29491.000000,user456,Japan,Fukuoka,"[33.595,130.41]"
5380,2024-04-29 12:29:49.000,2024-04-29 16:17:36.000,13667.000000,user114,Kazakhstan,Pavlodar,"[52.3,76.95]"
5381,2024-04-28 19:33:51.000,2024-04-28 23:41:11.000,14840.000000,user439,Spain,Barcelona,"[41.3833,2.1834]"
5382,2024-06-23 13:40:15.000,2024-06-23 17:46:24.000,14769.000000,user369,Mexico,Mazatlán,"[23.2211,-106.42]"
5383,2024-06-20 14:45:41.000,2024-06-20 20:11:15.000,19534.000000,user490,United States,Worcester,"[42.2705,-71.8079]"
5384,2024-05-13 12:26:36.000,2024-05-13 14:02:46.000,5770.000000,user254,Russia,Chita,"[52.055,113.465]"
5385,2024-06-03 20:04:24.000,2024-06-04 02:45:09.000,24045.000000,user266,Tunisia,Sfax,"[34.75,10.72]"
5386,2024-06-27 08:59:27.000,2024-06-27 15:40:33.000,24066.000000,user4,"Korea, South",Busan,"[35.0951,129.01]"
5387,2024-06-13 19:35:53.000,2024-06-13 23:07:46.000,12713.000000,user133,Mexico,Chihuahua,"[28.645,-106.085]"
5388,2024-05-08 01:10:32.000,2024-05-08 06:33:20.000,19368.000000,user348,Brazil,Florianópolis,"[-27.58,-48.52]"
5389,2024-06-09 06:29:58.000,2024-06-09 13:22:53.000,24775.000000,user447,United States,Providence,"[41.823,-71.4187]"
5390,2024-06-23 03:07:41.000,2024-06-23 04:37:24.000,5383.000000,user150,United States,Charlotte,"[35.2079,-80.8304]"
5391,2024-04-28 20:14:23.000,2024-04-29 02:19:52.000,21929.000000,user213,Poland,Warsaw,"[52.25,21]"
5392,2024-06-24 11:30:06.000,2024-06-24 12:09:25.000,2359.000000,user262,Belarus,Hrodna,"[53.6779,23.8341]"
5393,2024-06-24 06:39:55.000,2024-06-24 14:14:49.000,27294.000000,user128,United States,Port St. Lucie,"[27.2796,-80.3884]"
5394,2024-06-23 07:27:19.000,2024-06-23 16:11:29.000,31450.000000,user175,United States,Baton Rouge,"[30.4419,-91.131]"
5395,2024-06-12 21:54:29.000,2024-06-12 22:42:36.000,2887.000000,user158,Kazakhstan,Almaty,"[43.325,76.915]"
5396,2024-06-15 22:37:17.000,2024-06-16 02:59:51.000,15754.000000,user65,Italy,Verona,"[45.4404,10.99]"
5397,2024-06-16 07:02:21.000,2024-06-16 12:29:19.000,19618.000000,user109,Egypt,Giza,"[30.01,31.19]"
5398,2024-05-07 04:00:23.000,2024-05-07 11:23:35.000,26592.000000,user217,Mexico,Monterrey,"[25.67,-100.33]"
5399,2024-05-30 06:45:25.000,2024-05-30 11:20:19.000,16494.000000,user413,Japan,Hamamatsu,"[34.7181,137.7327]"
5400,2024-05-22 10:58:22.000,2024-05-22 17:02:15.000,21833.000000,user102,Argentina,Salta,"[-24.7834,-65.4166]"
5401,2024-05-15 01:34:26.000,2024-05-15 04:40:01.000,11135.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
5402,2024-05-09 16:43:40.000,2024-05-09 17:21:46.000,2286.000000,user194,Brazil,Pelotas,"[-31.75,-52.33]"
5403,2024-05-20 07:04:24.000,2024-05-20 12:14:38.000,18614.000000,user436,Mexico,Hermosillo,"[29.0989,-110.9541]"
5404,2024-05-09 09:10:14.000,2024-05-09 15:45:52.000,23738.000000,user340,Poland,Lublin,"[51.2504,22.5727]"
5405,2024-06-01 19:31:35.000,2024-06-02 01:50:22.000,22727.000000,user439,Spain,Barcelona,"[41.3833,2.1834]"
5406,2024-05-27 12:11:42.000,2024-05-27 12:50:15.000,2313.000000,user326,Mexico,Mexicali,"[32.65,-115.48]"
5407,2024-06-16 00:34:40.000,2024-06-16 07:59:23.000,26683.000000,user119,United States,Memphis,"[35.1046,-89.9773]"
5408,2024-06-03 19:50:07.000,2024-06-04 00:53:22.000,18195.000000,user334,Russia,Izhevsk,"[56.85,53.23]"
5409,2024-05-13 09:42:58.000,2024-05-13 16:34:32.000,24694.000000,user51,Indonesia,Makassar,"[-5.14,119.432]"
5410,2024-06-19 07:05:09.000,2024-06-19 15:58:27.000,31998.000000,user331,Indonesia,Padang,"[-0.96,100.36]"
5411,2024-06-15 20:57:27.000,2024-06-16 01:01:18.000,14631.000000,user226,United States,Wichita,"[37.6897,-97.3441]"
5412,2024-06-15 02:43:30.000,2024-06-15 10:19:56.000,27386.000000,user134,Canada,Vancouver,"[49.2734,-123.1216]"
5413,2024-05-16 06:08:12.000,2024-05-16 11:24:24.000,18972.000000,user143,United Kingdom,Glasgow,"[55.8744,-4.2507]"
5414,2024-05-06 13:26:10.000,2024-05-06 15:20:43.000,6873.000000,user445,United Kingdom,Kingston upon Hull,"[53.7504,-0.33]"
5415,2024-06-08 08:52:44.000,2024-06-08 10:54:06.000,7282.000000,user319,Brazil,Caxias do Sul,"[-29.18,-51.17]"
5416,2024-06-26 04:19:44.000,2024-06-26 09:43:42.000,19438.000000,user268,United States,Louisville,"[38.1663,-85.6485]"
5417,2024-06-15 08:33:48.000,2024-06-15 09:32:39.000,3531.000000,user252,Japan,Ōsaka,"[34.75,135.4601]"
5418,2024-06-08 10:56:35.000,2024-06-08 10:58:17.000,102.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
5419,2024-05-09 12:06:50.000,2024-05-09 15:27:12.000,12022.000000,user80,United Kingdom,Bournemouth,"[50.73,-1.9]"
5420,2024-05-06 05:12:18.000,2024-05-06 05:29:23.000,1025.000000,user327,United States,Des Moines,"[41.5725,-93.6105]"
5421,2024-06-18 20:23:51.000,2024-06-18 23:54:35.000,12644.000000,user429,Romania,Braşov,"[45.6475,25.6072]"
5422,2024-04-28 11:52:04.000,2024-04-28 12:35:51.000,2627.000000,user197,Poland,Szczecin,"[53.4204,14.53]"
5423,2024-03-09 21:35:20.000,2024-03-10 00:39:42.000,11062.000000,user32,Ukraine,Kharkiv,"[50,36.25]"
